path,tier,scene,scene_group,light,setting,framing,license,attribution,source,url,md5
,scene,sport,people,,,,https://creativecommons.org/licenses/by/2.0/,Matthew Straubmuller https://www.flickr.com/photos/imatty35/7702438750,openimages:validation:a2121377ef05d0af,https://open-images-dataset.s3.amazonaws.com/validation/a2121377ef05d0af.jpg,364bb305c10cab6c4cda735912ce06ee
,scene,sport,people,,,,https://creativecommons.org/licenses/by/2.0/,SteFou! https://www.flickr.com/photos/stephen-oung/6125291726,openimages:validation:5e5cddc86093e1b0,https://open-images-dataset.s3.amazonaws.com/validation/5e5cddc86093e1b0.jpg,bdd365af3444d4c228d43ef8fbc03dda
,scene,sport,people,,,,https://creativecommons.org/licenses/by/2.0/,Niklas Gustavsson https://www.flickr.com/photos/protocol7/6012675912,openimages:validation:7ed3fbc0d52eae5d,https://open-images-dataset.s3.amazonaws.com/validation/7ed3fbc0d52eae5d.jpg,3d955cc1d1d1be5ea3b22ad339c5934b
,scene,flower,macro,,,close_up,https://creativecommons.org/licenses/by/2.0/,Kat Kellner https://www.flickr.com/photos/93033713@N00/2250717819,openimages:validation:f998295aa3f80dee,https://open-images-dataset.s3.amazonaws.com/validation/f998295aa3f80dee.jpg,f5b2049127473fae96ade0b8a98354c8
,scene,flower,macro,,,close_up,https://creativecommons.org/licenses/by/2.0/,pbkwee https://www.flickr.com/photos/rimuhosting/7581866452,openimages:validation:a69274c86477046d,https://open-images-dataset.s3.amazonaws.com/validation/a69274c86477046d.jpg,9aac9e1d7d41c63c30fdc8f5c5e34054
,scene,flower,macro,,,close_up,https://creativecommons.org/licenses/by/2.0/,Bushtography https://www.flickr.com/photos/bushtography/8521941366,openimages:validation:36647ad51b00fea0,https://open-images-dataset.s3.amazonaws.com/validation/36647ad51b00fea0.jpg,9ef2f6bc2a94359c1694f5a560b1a5c9
,scene,flower,macro,,,close_up,https://creativecommons.org/licenses/by/2.0/,Nate Angell https://www.flickr.com/photos/ixmati/7509717434,openimages:validation:5f4374522f4812ad,https://open-images-dataset.s3.amazonaws.com/validation/5f4374522f4812ad.jpg,6524319fe8e9932e5d7298fc6972e7b4
,scene,flower,macro,,,close_up,https://creativecommons.org/licenses/by/2.0/,Samantha Forsberg https://www.flickr.com/photos/74444001@N00/11207483896/,openimages:validation:e8e00e0e991aeb81,https://open-images-dataset.s3.amazonaws.com/validation/e8e00e0e991aeb81.jpg,694e600425b4fb71278fb35a092fdd5a
,scene,flower,macro,,,close_up,https://creativecommons.org/licenses/by/2.0/,Thangaraj Kumaravel https://www.flickr.com/photos/kumaravel/8286825688,openimages:validation:f2de14730aad6b37,https://open-images-dataset.s3.amazonaws.com/validation/f2de14730aad6b37.jpg,b8f773cfa2058ae604b69c91b48e8bbd
,scene,flower,macro,,,close_up,https://creativecommons.org/licenses/by/2.0/,NatureShutterbug https://www.flickr.com/photos/deinandra/303343059,openimages:validation:56b7ce46b56374a2,https://open-images-dataset.s3.amazonaws.com/validation/56b7ce46b56374a2.jpg,4d21ff90bc12364549b62d74cc82f5e2
,scene,flower,macro,,,close_up,https://creativecommons.org/licenses/by/2.0/,Nick Hubbard https://www.flickr.com/photos/nickhubbard/5556995056,openimages:validation:d27cf4b0cdc891e4,https://open-images-dataset.s3.amazonaws.com/validation/d27cf4b0cdc891e4.jpg,eea19cfb9759e6cd40eb03e1aa29b86a
,scene,flower,macro,,,close_up,https://creativecommons.org/licenses/by/2.0/,Jean-Michel Moullec https://www.flickr.com/photos/enez35/14969413230,openimages:validation:b74e675287d74e8a,https://open-images-dataset.s3.amazonaws.com/validation/b74e675287d74e8a.jpg,af67ce2ef15ae3f4eb5b5eecf5325287
,scene,flower,macro,,,close_up,https://creativecommons.org/licenses/by/2.0/,Chelsea Nesvig https://www.flickr.com/photos/ozmafan/5705597871,openimages:validation:3276167c5c97bd55,https://open-images-dataset.s3.amazonaws.com/validation/3276167c5c97bd55.jpg,b8be8d69c3c11d89b3a1eabd205afba4
,scene,flower,macro,,,close_up,https://creativecommons.org/licenses/by/2.0/,David Blaikie https://www.flickr.com/photos/nikonvscanon/2824559169,openimages:validation:b0758afed6a2a932,https://open-images-dataset.s3.amazonaws.com/validation/b0758afed6a2a932.jpg,a0c6755f16aa1d80acdee647eb086721
,scene,flower,macro,,,close_up,https://creativecommons.org/licenses/by/2.0/,Alan Levine https://www.flickr.com/photos/cogdog/6923288190,openimages:validation:6c407798d2b5c38d,https://open-images-dataset.s3.amazonaws.com/validation/6c407798d2b5c38d.jpg,304e7352b96a41171fec7ddb684a888c
,scene,flower,macro,,,close_up,https://creativecommons.org/licenses/by/2.0/,David Guyler https://www.flickr.com/photos/daviegee/19172777240,openimages:validation:37bdaed456888454,https://open-images-dataset.s3.amazonaws.com/validation/37bdaed456888454.jpg,d6d5480df13010ef0432a56c5298fe60
,scene,flower,macro,,,close_up,https://creativecommons.org/licenses/by/2.0/,Adam https://www.flickr.com/photos/aaddaamn/5196231371,openimages:validation:b4aebc1fea614cbd,https://open-images-dataset.s3.amazonaws.com/validation/b4aebc1fea614cbd.jpg,513531a8ee010354a27c27db74f66da0
,scene,flower,macro,,,close_up,https://creativecommons.org/licenses/by/2.0/,nick fullerton https://www.flickr.com/photos/18203311@N08/4850317850,openimages:validation:0a599940d33b6b2b,https://open-images-dataset.s3.amazonaws.com/validation/0a599940d33b6b2b.jpg,587bd1f0ce6261f22d9de9da5ebaf562
,scene,flower,macro,,,close_up,https://creativecommons.org/licenses/by/2.0/,Noel Pennington https://www.flickr.com/photos/noelpenn/13621286825,openimages:validation:85588339a2da622e,https://open-images-dataset.s3.amazonaws.com/validation/85588339a2da622e.jpg,b5795e7a92d9a845f494b188af6a0bf2
,scene,flower,macro,,,close_up,https://creativecommons.org/licenses/by/2.0/,Vlad Butsky https://www.flickr.com/photos/butsky/3757981217/,openimages:validation:a582136ddd86639a,https://open-images-dataset.s3.amazonaws.com/validation/a582136ddd86639a.jpg,7776d516fa29eddf72a3e3bdae459523
,scene,flower,macro,,,close_up,https://creativecommons.org/licenses/by/2.0/,Mike Baird https://www.flickr.com/photos/mikebaird/5539046822,openimages:validation:5ca30c8533cbcbfe,https://open-images-dataset.s3.amazonaws.com/validation/5ca30c8533cbcbfe.jpg,ee6120982016d751fd1f4727b5a6aadb
,scene,flower,macro,,,close_up,https://creativecommons.org/licenses/by/2.0/,A Davis https://www.flickr.com/photos/biggernoise/5025328914/,openimages:validation:358b1ecd0ae0bcfc,https://open-images-dataset.s3.amazonaws.com/validation/358b1ecd0ae0bcfc.jpg,a766fe68b4eb097b0ccfa971a62b77ee
,scene,flower,macro,,,close_up,https://creativecommons.org/licenses/by/2.0/,Thangaraj Kumaravel https://www.flickr.com/photos/kumaravel/8468215496,openimages:validation:8299d64d9559a9d8,https://open-images-dataset.s3.amazonaws.com/validation/8299d64d9559a9d8.jpg,c4feb49a348e29612c0a0bd1a4241d62
,scene,flower,macro,,,close_up,https://creativecommons.org/licenses/by/2.0/,Noël Zia Lee https://flickr.com/36899742@N00/1889404131,openimages:validation:290a37db267d1dda,https://open-images-dataset.s3.amazonaws.com/validation/290a37db267d1dda.jpg,c8f5f6e3fc62c90bad2fb7990e9b911b
,scene,flower,macro,,,close_up,https://creativecommons.org/licenses/by/2.0/,plerd https://www.flickr.com/photos/96630302@N08/9072307282,openimages:validation:7721ccf2bf58f98a,https://open-images-dataset.s3.amazonaws.com/validation/7721ccf2bf58f98a.jpg,f8b44a2fe08ffa5bf0681d5163ace3d1
,scene,flower,macro,,,close_up,https://creativecommons.org/licenses/by/2.0/,Luis Pérez https://www.flickr.com/photos/pe5pe/3682506560,openimages:validation:487281a9680fd0c3,https://open-images-dataset.s3.amazonaws.com/validation/487281a9680fd0c3.jpg,9359c5a588549a8c80b09391d249d185
,scene,flower,macro,,,close_up,https://creativecommons.org/licenses/by/2.0/,Lee Wright https://www.flickr.com/photos/leewrightonflickr/14338960461,openimages:validation:73247251f1b2164e,https://open-images-dataset.s3.amazonaws.com/validation/73247251f1b2164e.jpg,0d946390f34492e8a9ba5fa4a67353be
,scene,flower,macro,,,close_up,https://creativecommons.org/licenses/by/2.0/,Stockport Council https://www.flickr.com/photos/stockportcouncil/8316723267,openimages:validation:45173e31e775b2ff,https://open-images-dataset.s3.amazonaws.com/validation/45173e31e775b2ff.jpg,f7a7d816fe483ac4e9acd9a216b7ef9c
,scene,flower,macro,,,close_up,https://creativecommons.org/licenses/by/2.0/,liz west https://www.flickr.com/photos/calliope/580379,openimages:validation:7d3f0749f153b83d,https://open-images-dataset.s3.amazonaws.com/validation/7d3f0749f153b83d.jpg,f83c498d80bc23f4c8c6a8a5e51a2ca2
,scene,flower,macro,,,close_up,https://creativecommons.org/licenses/by/2.0/,zingyyellow...! https://www.flickr.com/photos/zingyyellow/3473071044,openimages:validation:7d77fa1b81e24547,https://open-images-dataset.s3.amazonaws.com/validation/7d77fa1b81e24547.jpg,4313691b773f8cd0a38b38f836a1c175
,scene,flower,macro,,,close_up,https://creativecommons.org/licenses/by/2.0/,Peter Brown https://www.flickr.com/photos/zadok_the_priest/3909315714,openimages:validation:8a8006c0d8f9b67b,https://open-images-dataset.s3.amazonaws.com/validation/8a8006c0d8f9b67b.jpg,96549641a6e44fce10d771e25a326ba1
,scene,flower,macro,,,close_up,https://creativecommons.org/licenses/by/2.0/,Peter Shanks https://www.flickr.com/photos/botheredbybees/1427956096,openimages:validation:3f2b555480e30482,https://open-images-dataset.s3.amazonaws.com/validation/3f2b555480e30482.jpg,c9629e64c5875a9dc38640bdb889807b
,scene,flower,macro,,,close_up,https://creativecommons.org/licenses/by/2.0/,Shkumbin Saneja https://www.flickr.com/photos/shkumbin/5567168121,openimages:validation:7f209a4265e0294c,https://open-images-dataset.s3.amazonaws.com/validation/7f209a4265e0294c.jpg,3282bb5148b6012aaef334c002272228
,scene,flower,macro,,,close_up,https://creativecommons.org/licenses/by/2.0/,South African Tourism https://www.flickr.com/photos/south-african-tourism/6252676273,openimages:validation:df78e90cf3b14478,https://open-images-dataset.s3.amazonaws.com/validation/df78e90cf3b14478.jpg,81371ae263858d189414fa25bad96b7e
,scene,flower,macro,,,close_up,https://creativecommons.org/licenses/by/2.0/,devra https://www.flickr.com/photos/minicooper93402/6998960149,openimages:validation:4a9f8fa96d6b2cd4,https://open-images-dataset.s3.amazonaws.com/validation/4a9f8fa96d6b2cd4.jpg,082db5cefaea224ac98c1c80f3c8b135
,scene,flower,macro,,,close_up,https://creativecommons.org/licenses/by/2.0/,David Ohmer https://www.flickr.com/photos/the-o/2294116191,openimages:validation:732ec137fd3abae5,https://open-images-dataset.s3.amazonaws.com/validation/732ec137fd3abae5.jpg,ffb473ac088ee72e78e50e583803e8c3
,scene,flower,macro,,,close_up,https://creativecommons.org/licenses/by/2.0/,zaimoku_woodpile https://www.flickr.com/photos/11250735@N07/10622150734/,openimages:validation:a66ad89af08cae3f,https://open-images-dataset.s3.amazonaws.com/validation/a66ad89af08cae3f.jpg,911d4ab9906c2647a56492af7af595bd
,scene,flower,macro,,,close_up,https://creativecommons.org/licenses/by/2.0/,Rictor Norton  &amp; David Allen https://www.flickr.com/photos/rictor-and-david/15387024110,openimages:validation:760af291ee45a41c,https://open-images-dataset.s3.amazonaws.com/validation/760af291ee45a41c.jpg,8881972d23008e02e8f2afeb1783fb07
,scene,flower,macro,,,close_up,https://creativecommons.org/licenses/by/2.0/,Andreas Thell https://www.flickr.com/photos/thell/4780011328,openimages:validation:1ddc1e0404798264,https://open-images-dataset.s3.amazonaws.com/validation/1ddc1e0404798264.jpg,9fb379de7805295faff97e923fdaa14e
,scene,flower,macro,,,close_up,https://creativecommons.org/licenses/by/2.0/,Zengame https://www.flickr.com/photos/zengame/15265116691,openimages:validation:9ef1fc55aad5f36f,https://open-images-dataset.s3.amazonaws.com/validation/9ef1fc55aad5f36f.jpg,101694830bc4525c3bdcf9a9676492f3
,scene,flower,macro,,,close_up,https://creativecommons.org/licenses/by/2.0/,Takuya ASADA https://www.flickr.com/photos/syuu/15286767606,openimages:validation:23e40376a27a9dca,https://open-images-dataset.s3.amazonaws.com/validation/23e40376a27a9dca.jpg,f668f7f781c8ba50d9d16f79f10724a3
,scene,flower,macro,,,close_up,https://creativecommons.org/licenses/by/2.0/,Danielo Cavalli https://www.flickr.com/photos/danuqui/155932395,openimages:validation:e0390045846a89c0,https://open-images-dataset.s3.amazonaws.com/validation/e0390045846a89c0.jpg,ed87f0c74e652795608c829d37bd3817
,scene,flower,macro,,,close_up,https://creativecommons.org/licenses/by/2.0/,Naz Amir https://www.flickr.com/photos/nazerim/16818530682,openimages:validation:c277d3a6148af8d1,https://open-images-dataset.s3.amazonaws.com/validation/c277d3a6148af8d1.jpg,691445fca3c24e8211bd0de01b7facd3
,scene,flower,macro,,,close_up,https://creativecommons.org/licenses/by/2.0/,Niikita1 https://www.flickr.com/photos/87307428@N06/8024245940,openimages:validation:b76f067ccd1d3385,https://open-images-dataset.s3.amazonaws.com/validation/b76f067ccd1d3385.jpg,e77b79ab3b77f5be4b697b2003e2d030
,scene,flower,macro,,,close_up,https://creativecommons.org/licenses/by/2.0/,Esin Üstün https://www.flickr.com/photos/pamas/15257869076,openimages:validation:549106e39a47f57f,https://open-images-dataset.s3.amazonaws.com/validation/549106e39a47f57f.jpg,bed03bd3ac07779f77f40d2b4e95e12b
,scene,flower,macro,,,close_up,https://creativecommons.org/licenses/by/2.0/,Paul Asman and Jill Lenoble https://www.flickr.com/photos/pauljill/9258818134,openimages:validation:8112f6bb34cfa2b9,https://open-images-dataset.s3.amazonaws.com/validation/8112f6bb34cfa2b9.jpg,3a14e89682e86f1a0f17b478ec8d9245
,scene,flower,macro,,,close_up,https://creativecommons.org/licenses/by/2.0/,Anton Pinchuk https://www.flickr.com/photos/djvirus/4093591828,openimages:validation:44d1101808426fc7,https://open-images-dataset.s3.amazonaws.com/validation/44d1101808426fc7.jpg,65c5c3e6dc3b3719d200569b3ac5f450
,scene,flower,macro,,,close_up,https://creativecommons.org/licenses/by/2.0/,the great 8 https://www.flickr.com/photos/great8/7791897090,openimages:validation:1f91848f55196f79,https://open-images-dataset.s3.amazonaws.com/validation/1f91848f55196f79.jpg,06c21465d45ec094370f42d058fb992b
,scene,flower,macro,,,close_up,https://creativecommons.org/licenses/by/2.0/,Chuck Abbe https://www.flickr.com/photos/chuckthephotographer/4627952217,openimages:validation:de6ff4398ce50f91,https://open-images-dataset.s3.amazonaws.com/validation/de6ff4398ce50f91.jpg,c10a2964098e3f4225b5349c91265278
,scene,flower,macro,,,close_up,https://creativecommons.org/licenses/by/2.0/,Janine https://www.flickr.com/photos/geishabot/2187845259,openimages:validation:d8cf780534144096,https://open-images-dataset.s3.amazonaws.com/validation/d8cf780534144096.jpg,21e7dacdd6d1da3894e83031473c5a43
,scene,flower,macro,,,close_up,https://creativecommons.org/licenses/by/2.0/,Artur Luiz https://www.flickr.com/photos/artur_fotos/9893795166/,openimages:validation:b0d1ec501aa968cf,https://open-images-dataset.s3.amazonaws.com/validation/b0d1ec501aa968cf.jpg,69e43206a7e329fc33890bf82776b3c9
,scene,flower,macro,,,close_up,https://creativecommons.org/licenses/by/2.0/,OakleyOriginals https://www.flickr.com/photos/oakleyoriginals/6239714402,openimages:validation:3ff0055585be728a,https://open-images-dataset.s3.amazonaws.com/validation/3ff0055585be728a.jpg,1d303f527be88153c4fd1aca131c6ebf
,scene,flower,macro,,,close_up,https://creativecommons.org/licenses/by/2.0/,Mary T Moore https://www.flickr.com/photos/pebbledash-grey/6903842553,openimages:validation:15123a4d4998787f,https://open-images-dataset.s3.amazonaws.com/validation/15123a4d4998787f.jpg,7e6e0fcb329d49e9c8b998add60485d4
,scene,plant,macro,,,close_up,https://creativecommons.org/licenses/by/2.0/,Scott Robinson https://www.flickr.com/photos/clearlyambiguous/71763151,openimages:validation:aa87762e60104aac,https://open-images-dataset.s3.amazonaws.com/validation/aa87762e60104aac.jpg,c61308ae8f1d1528bb19a079d4ddcaba
,scene,plant,macro,,,close_up,https://creativecommons.org/licenses/by/2.0/,angela n. https://www.flickr.com/photos/aon/8335247744,openimages:validation:7982e76e20a860ad,https://open-images-dataset.s3.amazonaws.com/validation/7982e76e20a860ad.jpg,17a6fba9303a7865db8a0f968a3410b8
,scene,plant,macro,,,close_up,https://creativecommons.org/licenses/by/2.0/,Denali National Park and Preserve https://www.flickr.com/photos/denalinps/7945516726,openimages:validation:b8ef098f7c728cab,https://open-images-dataset.s3.amazonaws.com/validation/b8ef098f7c728cab.jpg,e9aa10a68864e9dcc59f1511f5788391
,scene,plant,macro,,,close_up,https://creativecommons.org/licenses/by/2.0/,Keith Williamson https://www.flickr.com/photos/elwillo/4366734011,openimages:validation:b803966d22aa18d5,https://open-images-dataset.s3.amazonaws.com/validation/b803966d22aa18d5.jpg,7d2335b9d990390bf8f2c31b12db7c01
,scene,plant,macro,,,close_up,https://creativecommons.org/licenses/by/2.0/,Graham Wise https://www.flickr.com/photos/108308648@N03/14544693363,openimages:validation:c1d11ab763c9c677,https://open-images-dataset.s3.amazonaws.com/validation/c1d11ab763c9c677.jpg,8755ed035391b46cbebe8688eb8f8f16
,scene,plant,macro,,,close_up,https://creativecommons.org/licenses/by/2.0/,jonny  goldstein https://www.flickr.com/photos/jonnygoldstein/4304620304,openimages:validation:c581658485cfae89,https://open-images-dataset.s3.amazonaws.com/validation/c581658485cfae89.jpg,dbad1b281c78856206dbbcc921fbd2fb
,scene,plant,macro,,,close_up,https://creativecommons.org/licenses/by/2.0/,Erik Starck https://www.flickr.com/photos/erikstarck/5809672846,openimages:validation:40429288a054ee4e,https://open-images-dataset.s3.amazonaws.com/validation/40429288a054ee4e.jpg,298aeba3412e8d708a07f210076a3701
,scene,plant,macro,,,close_up,https://creativecommons.org/licenses/by/2.0/,Bob Peterson https://www.flickr.com/photos/pondapple/16176093369,openimages:validation:30874714080e6e34,https://open-images-dataset.s3.amazonaws.com/validation/30874714080e6e34.jpg,e2fc0b872a6b5c5d95606d705ec3d102
,scene,plant,macro,,,close_up,https://creativecommons.org/licenses/by/2.0/,Nazareth College https://www.flickr.com/photos/nazareth_college/5053979265,openimages:validation:d8652ad7b6ab025a,https://open-images-dataset.s3.amazonaws.com/validation/d8652ad7b6ab025a.jpg,bf398618731be1af15556e79dc4dd552
